Date,Temp_Mean,Temp_Max,Temp_Min,Rainfall_Sum
2022-04-12,25.3,31.0,20.7,0.0
2022-04-13,25.4,29.5,21.6,0.8
2022-04-14,25.0,29.7,21.2,4.1
2022-04-15,23.3,30.6,18.4,0.0
2022-04-16,22.4,27.6,16.0,0.1
2022-04-17,22.7,28.0,18.4,0.0
2022-04-18,23.6,29.9,18.6,0.0
2022-04-19,22.7,29.4,18.0,0.0
2022-04-20,23.4,29.5,18.4,0.0
2022-04-21,25.0,31.8,18.9,0.5
2022-04-22,26.4,32.7,20.6,0.2
2022-04-23,26.2,31.4,22.5,35.8
2022-04-24,27.3,31.5,23.6,5.1
2022-04-25,28.3,33.8,23.5,0.1
2022-04-26,28.7,33.3,25.6,0.3
2022-04-27,28.6,33.8,24.0,0.0
2022-04-28,27.9,32.2,24.0,0.5
2022-04-29,28.4,34.1,22.9,1.5
2022-04-30,27.2,33.2,22.9,4.3
2022-05-01,23.7,29.8,18.3,5.2
2022-05-02,17.4,19.7,16.0,29.9
2022-05-03,21.0,26.4,15.6,5.8
2022-05-04,24.3,29.4,20.0,0.0
2022-05-05,25.4,30.2,20.9,0.7
2022-05-06,25.7,31.3,20.5,0.3
2022-05-07,26.3,30.9,22.3,3.0
2022-05-08,25.8,30.3,22.9,14.8
2022-05-09,24.6,29.0,22.6,18.8
2022-05-10,25.9,30.6,21.6,4.1
2022-05-11,25.4,30.4,22.6,16.6
2022-05-12,25.4,27.9,22.5,5.4
2022-05-13,25.4,28.6,23.0,10.0
2022-05-14,23.8,25.2,21.9,72.6
2022-05-15,24.4,29.4,21.5,44.4
2022-05-16,19.8,21.5,18.2,40.0
2022-05-17,22.0,27.7,18.0,2.7
2022-05-18,24.1,29.8,18.3,0.1
2022-05-19,25.1,29.9,21.8,0.2
2022-05-20,26.3,30.6,23.2,3.5
2022-05-21,26.0,30.4,22.4,0.6
2022-05-22,25.9,29.4,22.0,1.1
2022-05-23,25.3,28.6,22.6,13.3
2022-05-24,25.5,29.4,23.6,64.5
2022-05-25,25.4,28.6,23.9,55.0
2022-05-26,25.2,28.4,24.0,64.2
2022-05-27,25.4,29.2,23.4,47.0
2022-05-28,27.5,32.5,23.1,0.0
2022-05-29,27.7,31.4,24.5,2.0
2022-05-30,28.1,30.9,25.4,1.4
2022-05-31,27.5,30.0,25.3,9.8
2022-06-01,27.9,31.9,24.5,1.3
2022-06-02,27.8,31.0,24.3,2.0
2022-06-03,27.1,31.1,24.8,12.5
2022-06-04,26.4,29.5,24.5,12.7
2022-06-05,27.2,31.2,24.8,8.4
2022-06-06,26.6,31.1,23.6,10.4
2022-06-07,25.7,30.5,23.5,25.9
2022-06-08,25.4,28.5,23.6,28.2
2022-06-09,26.3,29.9,22.9,7.1
2022-06-10,26.9,31.0,24.4,13.5
2022-06-11,27.4,31.0,25.2,31.7
2022-06-12,27.9,31.6,24.5,0.7
2022-06-13,27.8,31.5,25.1,0.6
2022-06-14,28.0,31.2,25.1,1.4
2022-06-15,27.5,31.4,25.1,21.8
2022-06-16,27.8,32.1,24.5,3.8
2022-06-17,27.9,31.1,24.8,1.5
2022-06-18,28.2,33.0,23.8,0.0
2022-06-19,28.4,32.0,24.9,1.3
2022-06-20,28.2,31.7,24.6,1.1
2022-06-21,28.4,32.1,24.4,0.9
2022-06-22,28.7,32.5,24.8,2.8
2022-06-23,28.4,32.2,25.5,3.2
2022-06-24,27.1,32.2,24.4,14.9
2022-06-25,27.5,31.1,24.8,8.1
2022-06-26,27.7,31.0,25.1,3.0
2022-06-27,28.0,32.5,24.5,1.3
2022-06-28,28.0,32.2,25.0,5.7
2022-06-29,27.3,31.0,25.6,2.7
2022-06-30,27.8,32.3,24.5,2.6
2022-07-01,27.6,31.2,24.5,17.5
2022-07-02,26.9,30.0,25.5,19.0
2022-07-03,27.2,31.2,24.7,7.5
2022-07-04,27.1,30.5,25.3,29.0
2022-07-05,26.9,30.6,25.4,17.6
2022-07-06,27.6,31.1,25.4,5.1
2022-07-07,27.6,31.6,24.6,8.2
2022-07-08,28.5,32.8,24.9,0.6
2022-07-09,28.9,32.8,25.4,2.4
2022-07-10,28.7,32.9,25.1,0.4
2022-07-11,28.9,32.5,25.1,0.0
2022-07-12,29.3,32.7,26.5,1.2
2022-07-13,28.9,32.5,25.7,4.4
2022-07-14,28.5,31.6,25.6,9.4
2022-07-15,28.7,31.3,26.4,2.1
2022-07-16,28.0,30.6,24.8,23.7
2022-07-17,28.7,31.8,25.9,2.1
2022-07-18,28.8,31.6,25.9,2.9
2022-07-19,28.8,31.8,26.1,3.0
2022-07-20,29.1,33.2,25.1,0.0
2022-07-21,29.2,32.8,25.2,0.1
2022-07-22,29.2,32.8,25.5,0.1
2022-07-23,29.1,32.6,25.2,0.0
2022-07-24,29.3,32.9,25.9,0.3
2022-07-25,29.6,33.9,26.0,0.1
2022-07-26,29.6,32.5,26.6,0.5
2022-07-27,28.7,32.9,26.1,1.4
2022-07-28,28.7,33.0,25.4,2.6
2022-07-29,28.6,32.9,25.5,8.8
2022-07-30,28.3,32.3,25.8,13.7
2022-07-31,28.3,32.6,24.5,7.5
2022-08-01,27.8,31.6,25.3,16.5
2022-08-02,26.5,27.8,25.2,8.6
2022-08-03,26.5,31.0,24.3,21.2
2022-08-04,27.2,31.6,24.1,11.2
2022-08-05,27.8,33.2,23.5,0.5
2022-08-06,28.6,32.8,25.0,1.2
2022-08-07,27.8,32.2,24.5,1.5
2022-08-08,27.3,32.8,23.5,0.7
2022-08-09,27.7,31.4,25.5,1.3
2022-08-10,27.8,33.1,24.4,0.4
2022-08-11,26.7,31.9,23.8,20.7
2022-08-12,27.1,31.6,24.4,11.6
2022-08-13,27.7,32.2,24.5,4.2
2022-08-14,28.5,32.2,25.1,1.4
2022-08-15,27.5,32.2,25.1,17.7
2022-08-16,28.1,33.3,24.6,0.5
2022-08-17,26.8,31.4,24.7,26.4
2022-08-18,26.6,29.7,24.9,23.1
2022-08-19,28.0,31.6,23.9,0.0
2022-08-20,28.5,32.5,25.0,0.1
2022-08-21,28.5,32.3,24.7,0.0
2022-08-22,28.8,32.8,24.4,0.0
2022-08-23,29.5,32.5,26.8,0.5
2022-08-24,29.0,31.6,26.7,2.8
2022-08-25,29.3,33.0,26.2,0.3
2022-08-26,28.6,32.8,24.6,1.2
2022-08-27,29.1,33.6,24.9,1.3
2022-08-28,28.4,32.8,26.1,12.6
2022-08-29,27.3,30.9,24.8,8.0
2022-08-30,28.1,31.8,25.0,2.6
2022-08-31,28.5,32.6,25.5,4.3
2022-09-01,28.2,32.4,24.8,1.1
2022-09-02,28.1,30.0,26.7,1.3
2022-09-03,27.7,30.2,26.3,7.1
2022-09-04,27.6,30.8,23.6,7.0
2022-09-05,27.8,31.5,24.8,7.6
2022-09-06,27.5,31.5,25.2,18.6
2022-09-07,27.2,31.2,25.1,8.5
2022-09-08,26.6,31.2,24.4,22.4
2022-09-09,27.4,31.0,24.6,0.1
2022-09-10,27.1,30.2,23.5,1.1
2022-09-11,26.0,31.3,20.9,1.3
2022-09-12,27.3,30.3,25.5,2.3
2022-09-13,26.9,30.3,24.8,1.4
2022-09-14,27.4,32.3,22.5,0.0
2022-09-15,27.5,32.5,22.6,0.6
2022-09-16,26.8,31.2,23.6,3.5
2022-09-17,27.0,31.8,22.8,0.5
2022-09-18,26.9,31.6,22.4,0.4
2022-09-19,27.3,31.8,23.2,2.0
2022-09-20,26.1,30.9,23.1,7.5
2022-09-21,25.8,30.2,23.5,2.3
2022-09-22,26.4,30.4,22.5,0.9
2022-09-23,26.5,30.7,22.2,0.1
2022-09-24,27.3,31.6,23.8,0.1
2022-09-25,27.7,32.8,23.1,0.0
2022-09-26,28.1,32.5,24.3,0.0
2022-09-27,28.2,31.6,24.6,0.3
2022-09-28,28.2,32.6,24.7,3.1
2022-09-29,28.0,33.2,24.9,0.8
2022-09-30,28.3,33.5,24.0,1.7
2022-10-01,28.5,34.0,23.8,0.5
2022-10-02,29.1,34.9,24.5,0.3
2022-10-03,28.9,34.8,24.4,0.0
2022-10-04,28.9,33.4,25.7,0.2
2022-10-05,28.8,33.3,25.4,0.3
2022-10-06,28.0,33.3,24.7,2.9
2022-10-07,27.6,33.0,24.8,1.8
2022-10-08,27.2,31.4,23.5,0.3
2022-10-09,27.2,33.5,23.8,5.1
2022-10-10,24.6,30.0,20.0,0.0
2022-10-11,23.9,29.7,17.7,0.0
2022-10-12,25.4,32.3,20.2,0.0
2022-10-13,26.1,33.6,20.4,0.0
2022-10-14,26.8,33.7,21.9,0.0
2022-10-15,27.1,33.2,22.1,0.0
2022-10-16,27.2,32.1,23.5,0.1
2022-10-17,27.4,34.1,23.0,0.0
2022-10-18,24.6,31.7,21.1,0.0
2022-10-19,24.7,31.2,18.9,0.0
2022-10-20,26.2,32.3,21.3,0.0
2022-10-21,26.1,31.8,20.5,0.0
2022-10-22,27.1,32.3,22.8,0.2
2022-10-23,26.3,30.4,23.4,0.3
2022-10-24,25.3,30.9,20.8,0.0
2022-10-25,24.7,29.6,20.4,0.0
2022-10-26,25.0,29.7,20.2,0.0
2022-10-27,25.9,31.4,21.4,0.0
2022-10-28,26.1,33.5,21.4,0.0
2022-10-29,26.6,33.4,22.0,0.0
2022-10-30,25.8,32.2,20.2,0.7
2022-10-31,23.1,26.6,20.3,47.7
2022-11-01,23.5,28.6,20.0,0.5
2022-11-02,23.9,29.4,19.4,0.0
2022-11-03,25.2,31.5,20.9,1.5
2022-11-04,24.7,30.0,21.1,0.4
2022-11-05,22.4,26.9,19.2,0.2
2022-11-06,22.3,28.2,17.5,0.0
2022-11-07,23.3,28.8,18.7,0.1
2022-11-08,23.8,27.6,20.8,0.2
2022-11-09,24.0,29.1,19.8,0.0
2022-11-10,25.0,30.4,21.0,0.0
2022-11-11,25.0,30.3,21.5,0.0
2022-11-12,25.3,30.9,21.9,0.0
2022-11-13,25.2,31.0,21.4,0.0
2022-11-14,25.2,30.6,21.5,0.1
2022-11-15,24.7,30.6,20.6,0.2
2022-11-16,24.4,30.0,20.5,1.2
2022-11-17,25.0,31.6,20.8,0.0
2022-11-18,24.9,31.7,20.5,0.0
2022-11-19,24.9,31.0,20.5,0.0
2022-11-20,25.4,31.6,20.9,0.0
2022-11-21,25.7,31.0,21.6,0.0
2022-11-22,25.6,30.8,22.1,0.3
2022-11-23,25.0,30.0,22.1,11.8
2022-11-24,24.3,29.9,20.4,0.1
2022-11-25,24.8,30.8,21.0,0.8
2022-11-26,23.9,28.4,20.8,0.1
2022-11-27,24.4,29.4,20.0,0.0
2022-11-28,25.4,31.5,19.8,0.0
2022-11-29,26.3,32.0,21.4,0.0
2022-11-30,24.0,28.2,19.2,0.0
2022-12-01,21.4,27.6,17.9,0.0
2022-12-02,21.5,27.5,17.2,0.0
2022-12-03,23.2,30.4,18.3,0.0
2022-12-04,23.2,30.0,20.0,0.0
2022-12-05,20.9,26.9,17.5,0.0
2022-12-06,20.2,26.6,15.8,0.3
2022-12-07,21.2,28.8,16.6,0.0
2022-12-08,20.3,28.1,15.1,0.0
2022-12-09,20.4,27.1,16.9,0.0
2022-12-10,20.4,28.0,14.4,0.0
2022-12-11,20.2,27.0,16.3,0.0
2022-12-12,18.6,24.7,15.4,1.5
2022-12-13,19.1,25.2,15.4,0.0
2022-12-14,18.4,25.0,14.5,1.4
2022-12-15,19.2,26.1,13.9,0.4
2022-12-16,21.6,29.5,16.6,0.0
2022-12-17,15.2,18.4,11.4,12.3
2022-12-18,12.0,16.8,7.3,0.7
2022-12-19,13.4,21.4,6.1,0.0
2022-12-20,16.5,24.0,10.1,0.0
2022-12-21,17.4,23.8,13.4,0.0
2022-12-22,16.3,23.4,12.0,0.0
2022-12-23,15.3,22.6,10.6,0.0
2022-12-24,13.7,22.0,8.7,0.0
2022-12-25,13.7,21.6,6.9,0.0
2022-12-26,14.9,23.2,7.1,0.0
2022-12-27,16.4,25.0,8.5,0.0
2022-12-28,17.5,26.2,11.1,0.0
2022-12-29,16.8,20.5,13.1,0.0
2022-12-30,17.6,23.0,14.4,0.0
2022-12-31,18.1,25.9,12.2,1.9
2023-01-01,18.2,21.9,15.8,1.2
2023-01-02,18.4,21.5,16.5,9.5
2023-01-03,18.9,25.0,15.0,0.0
2023-01-04,17.8,25.4,12.8,0.0
2023-01-05,19.0,27.2,14.1,0.0
2023-01-06,19.5,26.5,15.6,0.0
2023-01-07,19.1,26.0,12.9,0.0
2023-01-08,20.3,26.2,15.1,0.0
2023-01-09,20.1,28.0,15.1,0.5
2023-01-10,20.4,26.0,16.9,0.5
2023-01-11,20.7,26.5,17.7,1.4
2023-01-12,21.1,28.4,17.0,0.0
2023-01-13,22.6,29.1,16.0,0.0
2023-01-14,24.1,29.5,19.9,0.4
2023-01-15,21.2,27.8,14.4,0.0
2023-01-16,16.2,23.3,12.6,1.2
2023-01-17,16.5,24.8,11.3,0.0
2023-01-18,16.8,23.8,12.1,0.0
2023-01-19,17.5,25.9,11.6,0.0
2023-01-20,18.6,26.6,13.4,0.0
2023-01-21,18.8,28.6,12.9,0.0
2023-01-22,20.4,27.8,15.3,0.0
2023-01-23,20.6,27.2,16.7,0.1
2023-01-24,14.8,19.3,9.2,0.0
2023-01-25,13.0,20.2,6.7,0.0
2023-01-26,15.8,23.5,8.9,0.0
2023-01-27,15.1,21.5,9.4,0.0
2023-01-28,12.0,19.5,6.9,0.0
2023-01-29,14.2,21.6,8.6,0.0
2023-01-30,15.5,24.0,8.3,0.0
2023-01-31,15.1,23.2,9.5,0.0
2023-02-01,19.6,28.9,10.8,0.0
2023-02-02,20.3,28.6,15.2,0.0
2023-02-03,18.8,26.6,13.5,0.2
2023-02-04,19.2,27.0,13.9,0.0
2023-02-05,19.9,28.0,14.6,1.0
2023-02-06,21.1,29.2,15.8,0.1
2023-02-07,22.5,30.1,17.3,0.5
2023-02-08,21.1,29.5,15.6,0.0
2023-02-09,21.9,28.8,16.1,0.1
2023-02-10,23.3,29.6,17.9,1.8
2023-02-11,22.4,29.4,16.5,0.0
2023-02-12,23.7,30.8,18.0,0.0
2023-02-13,24.3,32.1,18.0,0.2
2023-02-14,17.6,21.6,14.6,0.6
2023-02-15,16.0,23.7,12.4,0.9
2023-02-16,17.3,24.4,10.8,0.0
2023-02-17,18.7,25.8,13.4,0.0
2023-02-18,20.7,30.2,12.6,0.0
2023-02-19,20.5,28.8,15.6,0.0
2023-02-20,18.3,25.8,14.5,0.0
2023-02-21,17.5,25.5,12.2,0.0
2023-02-22,17.0,26.0,11.2,0.0
2023-02-23,18.7,26.3,13.1,0.0
2023-02-24,19.0,27.1,14.1,0.0
2023-02-25,16.8,23.8,12.1,0.0
2023-02-26,16.1,23.1,10.9,0.0
2023-02-27,17.0,24.2,10.5,0.0
2023-02-28,18.3,26.5,12.2,0.0
2023-03-01,19.3,28.1,13.1,0.0
2023-03-02,18.9,27.5,13.9,0.0
2023-03-03,17.2,23.8,10.8,0.0
2023-03-04,18.2,27.0,11.8,0.2
2023-03-05,18.5,26.2,11.5,0.0
2023-03-06,18.4,24.5,12.1,0.1
2023-03-07,19.0,25.5,12.1,0.0
2023-03-08,19.6,26.0,13.5,0.0
2023-03-09,19.7,27.2,12.6,0.0
2023-03-10,20.1,26.2,12.4,0.0
2023-03-11,21.2,27.3,16.1,0.0
2023-03-12,21.0,28.6,14.6,0.0
2023-03-13,19.3,26.5,13.2,0.0
2023-03-14,20.2,26.4,14.8,0.0
2023-03-15,21.0,28.2,13.9,0.0
2023-03-16,21.9,29.0,15.2,0.0
2023-03-17,22.8,30.0,17.5,0.0
2023-03-18,22.7,29.5,18.0,0.0
2023-03-19,22.3,29.8,15.9,0.0
2023-03-20,23.4,31.1,17.9,0.0
2023-03-21,24.4,31.0,19.0,0.6
2023-03-22,24.9,31.0,20.1,0.0
2023-03-23,24.1,30.7,17.9,0.0
2023-03-24,24.8,32.0,17.7,0.0
2023-03-25,24.4,31.0,19.1,1.7
2023-03-26,21.3,25.5,17.4,2.0
2023-03-27,20.9,28.6,14.9,0.1
2023-03-28,21.0,28.1,15.6,11.5
2023-03-29,21.8,27.3,17.2,0.0
2023-03-30,22.9,30.1,17.9,0.0
2023-03-31,22.7,29.5,17.2,1.1
2023-04-01,22.2,27.4,18.0,1.0
2023-04-02,23.5,29.8,18.2,0.0
2023-04-03,23.9,29.5,19.4,0.0
2023-04-04,24.0,30.3,19.4,0.0
2023-04-05,24.9,31.1,18.5,0.1
2023-04-06,26.1,31.4,21.4,1.0
2023-04-07,23.8,28.9,18.5,0.2
2023-04-08,21.9,27.8,16.5,0.0
2023-04-09,22.9,26.3,19.9,0.0
2023-04-10,22.7,29.4,17.8,0.0
2023-04-11,23.9,31.5,18.0,0.0
2023-04-12,24.9,32.7,19.4,0.0
2023-04-13,24.8,32.0,19.2,0.0
2023-04-14,26.4,33.9,19.9,0.0
2023-04-15,27.2,32.5,23.0,1.5
2023-04-16,27.1,33.2,22.6,0.5
2023-04-17,26.7,32.7,21.1,0.0
2023-04-18,28.4,35.0,23.0,0.0
2023-04-19,27.1,33.3,22.6,6.7
2023-04-20,24.0,26.0,22.7,62.9
2023-04-21,24.6,29.0,21.9,13.0
2023-04-22,24.9,30.3,20.9,1.3
2023-04-23,24.9,29.7,21.2,7.1
2023-04-24,25.1,30.5,21.5,2.1
2023-04-25,24.2,28.8,20.4,0.6
2023-04-26,24.0,29.4,20.0,0.3
2023-04-27,24.1,29.4,18.8,0.5
2023-04-28,25.4,32.2,20.0,0.1
2023-04-29,26.6,33.0,21.2,0.0
2023-04-30,26.1,30.4,22.5,1.4
2023-05-01,25.5,30.8,19.9,2.5
2023-05-02,26.4,32.3,21.7,0.0
2023-05-03,27.0,33.1,21.8,0.0
2023-05-04,28.3,34.3,22.2,0.0
2023-05-05,28.8,33.8,23.6,0.7
2023-05-06,29.7,35.2,24.8,0.0
2023-05-07,26.8,31.8,24.5,17.3
2023-05-08,25.2,29.6,21.2,33.6
2023-05-09,23.1,27.5,19.8,1.3
2023-05-10,23.8,28.4,18.9,0.0
2023-05-11,25.2,29.8,21.5,1.7
2023-05-12,25.2,29.1,21.5,3.6
2023-05-13,24.6,29.0,21.6,2.7
2023-05-14,23.9,26.8,22.1,1.1
2023-05-15,23.9,26.7,21.5,24.3
2023-05-16,25.2,29.9,22.1,1.5
2023-05-17,27.4,32.8,21.9,0.3
2023-05-18,27.2,31.6,23.9,7.8
2023-05-19,27.1,31.5,24.1,11.6
2023-05-20,27.3,31.4,24.1,5.6
2023-05-21,28.1,33.1,23.8,0.5
2023-05-22,28.6,32.6,25.4,2.1
2023-05-23,25.8,29.9,23.3,57.2
2023-05-24,25.7,29.5,22.9,29.4
2023-05-25,27.2,31.5,23.0,2.6
2023-05-26,27.2,31.0,24.0,3.6
2023-05-27,27.1,30.5,24.0,1.7
2023-05-28,27.3,32.0,23.8,0.0
2023-05-29,27.8,31.9,23.0,0.0
2023-05-30,29.6,34.8,24.9,0.0
2023-05-31,29.2,34.4,25.1,3.0
2023-06-01,28.7,33.5,25.9,0.2
2023-06-02,29.2,33.4,25.0,6.2
2023-06-03,28.7,33.5,25.0,4.7
2023-06-04,28.1,33.6,24.9,12.7
2023-06-05,27.4,32.0,24.0,2.9
2023-06-06,28.5,33.4,24.1,0.7
2023-06-07,28.6,32.9,24.6,1.7
2023-06-08,28.4,32.0,25.3,5.3
2023-06-09,28.6,32.5,25.5,2.7
2023-06-10,27.9,32.7,25.2,5.6
2023-06-11,26.9,30.5,24.5,47.2
2023-06-12,26.3,29.5,24.5,52.6
2023-06-13,26.0,29.5,24.0,62.2
2023-06-14,27.3,31.6,23.9,22.0
2023-06-15,25.4,26.0,24.8,34.7
2023-06-16,27.1,29.3,24.4,21.8
2023-06-17,28.0,30.9,25.5,11.6
2023-06-18,29.0,32.8,26.1,0.1
2023-06-19,28.6,33.2,24.3,0.0
2023-06-20,28.6,31.7,25.5,3.2
2023-06-21,28.7,32.0,25.7,3.2
2023-06-22,28.8,32.3,25.5,1.6
2023-06-23,28.7,32.8,25.7,1.1
2023-06-24,28.8,33.2,25.5,0.1
2023-06-25,28.8,33.6,24.6,1.4
2023-06-26,28.5,33.2,24.9,11.4
2023-06-27,28.3,33.5,24.3,2.3
2023-06-28,28.2,31.5,25.3,0.3
2023-06-29,28.6,32.2,25.5,8.1
2023-06-30,28.8,32.5,26.4,8.6
2023-07-01,29.0,32.7,27.0,4.1
2023-07-02,29.5,33.0,26.6,2.2
2023-07-03,29.4,33.2,25.7,0.7
2023-07-04,29.3,34.0,25.1,0.0
2023-07-05,29.1,33.2,25.0,1.1
2023-07-06,29.2,33.0,25.2,0.7
2023-07-07,29.2,34.0,24.7,0.0
2023-07-08,29.6,33.5,25.7,0.0
2023-07-09,29.7,33.5,25.8,0.6
2023-07-10,29.6,33.5,26.4,2.4
2023-07-11,28.1,32.1,26.1,7.4
2023-07-12,28.8,33.8,25.0,3.6
2023-07-13,28.9,34.0,25.2,1.0
2023-07-14,29.9,34.8,25.1,0.7
2023-07-15,30.2,35.0,26.6,5.5
2023-07-16,28.1,33.6,26.4,27.0
2023-07-17,29.8,35.2,25.2,0.6
2023-07-18,29.2,34.2,25.5,0.5
2023-07-19,28.1,33.8,25.6,14.9
2023-07-20,27.8,33.3,25.2,10.7
2023-07-21,28.6,33.3,24.5,4.4
2023-07-22,29.0,33.5,24.6,0.7
2023-07-23,28.4,33.6,24.3,5.5
2023-07-24,29.4,33.5,25.5,0.1
2023-07-25,29.6,33.2,25.9,0.3
2023-07-26,29.6,33.4,26.6,1.0
2023-07-27,26.7,29.5,25.5,63.3
2023-07-28,26.0,27.2,25.3,111.9
2023-07-29,28.9,31.8,26.4,0.0
2023-07-30,27.4,30.9,25.4,10.8
2023-07-31,27.1,30.7,24.8,11.9
2023-08-01,27.9,32.3,24.4,1.1
2023-08-02,28.4,31.5,25.7,7.1
2023-08-03,28.2,32.2,24.9,6.2
2023-08-04,24.7,26.4,23.1,76.7
2023-08-05,25.5,28.1,23.6,24.0
2023-08-06,27.0,29.9,24.4,4.5
2023-08-07,27.4,31.3,24.6,5.3
2023-08-08,27.4,30.6,24.6,17.7
2023-08-09,27.4,30.8,24.4,27.9
2023-08-10,26.7,30.3,24.0,25.8
2023-08-11,26.9,30.0,23.5,20.2
2023-08-12,27.9,31.8,24.5,14.4
2023-08-13,28.2,31.0,25.5,14.0
2023-08-14,27.5,31.0,24.7,17.4
2023-08-15,28.1,31.6,25.2,6.9
2023-08-16,27.1,30.3,25.4,36.7
2023-08-17,26.3,29.5,24.1,40.7
2023-08-18,25.9,29.2,24.5,32.0
2023-08-19,26.6,29.9,24.0,38.3
2023-08-20,27.9,31.5,25.1,14.2
2023-08-21,28.0,32.1,24.8,3.0
2023-08-22,28.0,31.6,24.4,2.1
2023-08-23,28.2,32.2,25.0,1.3
2023-08-24,27.8,32.2,25.2,6.5
2023-08-25,27.9,33.0,24.6,2.1
2023-08-26,27.4,31.9,24.8,10.0
2023-08-27,27.7,31.3,23.8,6.0
2023-08-28,28.3,32.5,24.0,1.3
2023-08-29,28.8,33.0,24.9,0.9
2023-08-30,28.8,32.8,25.6,0.5
2023-08-31,27.4,30.7,25.4,10.1
2023-09-01,27.4,31.2,24.5,5.2
2023-09-02,28.0,30.7,25.6,6.0
2023-09-03,26.8,28.5,24.6,74.6
2023-09-04,26.6,28.9,25.4,62.1
2023-09-05,27.4,31.2,25.3,6.2
2023-09-06,27.2,30.6,25.1,1.6
2023-09-07,26.3,30.5,24.5,49.9
2023-09-08,25.9,28.7,24.6,42.5
2023-09-09,25.4,28.0,24.2,30.3
2023-09-10,25.1,28.0,23.5,164.3
2023-09-11,26.0,29.8,23.0,6.1
2023-09-12,26.3,30.0,23.0,1.5
2023-09-13,26.8,31.0,23.1,0.0
2023-09-14,27.0,31.4,22.7,0.2
2023-09-15,26.9,31.4,23.9,1.7
2023-09-16,27.4,32.3,23.4,1.7
2023-09-17,27.5,32.1,23.9,1.8
2023-09-18,27.9,32.3,24.1,0.0
2023-09-19,27.8,32.6,24.2,0.0
2023-09-20,27.9,31.9,24.4,0.4
2023-09-21,28.1,32.5,24.7,0.0
2023-09-22,28.0,32.5,23.9,1.1
2023-09-23,27.6,32.0,24.2,1.9
2023-09-24,28.1,31.8,24.2,0.9
2023-09-25,28.0,31.9,25.2,0.7
2023-09-26,27.8,32.1,25.2,2.9
2023-09-27,27.4,31.4,25.5,3.3
2023-09-28,27.6,31.9,24.8,1.2
2023-09-29,28.3,32.8,24.5,0.1
2023-09-30,28.4,32.8,25.0,1.3
2023-10-01,27.9,33.5,25.5,1.5
2023-10-02,28.1,33.1,24.6,0.7
2023-10-03,26.9,32.5,22.5,0.0
2023-10-04,27.8,29.9,26.9,2.1
2023-10-05,27.7,29.9,26.5,10.1
2023-10-06,26.2,31.0,24.6,13.8
2023-10-07,26.1,30.6,23.6,7.3
2023-10-08,25.9,31.4,23.1,17.5
2023-10-09,26.3,30.2,23.2,2.2
2023-10-10,26.6,31.1,23.1,0.0
2023-10-11,25.9,31.0,23.0,1.5
2023-10-12,26.1,30.0,22.8,1.4
2023-10-13,25.9,30.0,22.2,0.2
2023-10-14,25.5,30.3,21.5,0.8
2023-10-15,25.3,29.2,21.4,0.6
2023-10-16,24.6,28.9,22.2,1.6
2023-10-17,24.4,26.4,23.1,6.1
2023-10-18,24.8,29.0,21.4,0.0
2023-10-19,25.7,30.2,21.5,0.1
2023-10-20,26.1,30.8,22.6,3.1
2023-10-21,24.6,30.0,19.9,0.1
2023-10-22,25.2,29.5,21.6,0.0
2023-10-23,25.4,30.8,21.9,0.5
2023-10-24,25.8,31.1,21.9,0.3
2023-10-25,25.9,30.7,22.3,0.5
2023-10-26,25.3,30.0,21.7,1.1
2023-10-27,25.1,29.4,20.8,1.1
2023-10-28,25.3,30.0,22.0,0.6
2023-10-29,24.6,29.4,20.6,0.5
2023-10-30,24.7,30.3,21.6,0.2
2023-10-31,24.7,30.5,19.5,0.0
2023-11-01,25.3,30.5,21.5,0.1
2023-11-02,24.9,30.2,20.5,0.5
2023-11-03,24.9,31.3,19.8,0.0
2023-11-04,25.0,31.8,20.0,0.0
2023-11-05,25.5,32.2,20.4,0.0
2023-11-06,26.2,32.7,20.8,0.0
2023-11-07,25.7,31.2,21.8,0.2
2023-11-08,25.5,30.5,21.0,0.0
2023-11-09,25.8,31.1,21.4,0.0
2023-11-10,27.0,33.8,21.7,0.0
2023-11-11,25.8,32.2,20.9,0.0
2023-11-12,24.8,31.5,20.8,0.1
2023-11-13,22.3,28.9,18.5,0.0
2023-11-14,22.4,28.0,17.9,0.0
2023-11-15,23.4,30.0,17.9,0.0
2023-11-16,23.5,30.0,19.7,0.4
2023-11-17,19.9,25.5,15.4,0.0
2023-11-18,18.4,25.5,12.9,0.0
2023-11-19,18.9,24.9,11.9,0.2
2023-11-20,20.1,26.1,13.6,0.0
2023-11-21,21.6,27.7,16.7,0.0
2023-11-22,21.1,28.1,14.9,0.0
2023-11-23,21.3,29.3,14.2,0.0
2023-11-24,21.8,28.3,16.0,0.0
2023-11-25,21.7,28.1,16.8,0.0
2023-11-26,21.3,28.8,15.6,0.0
2023-11-27,22.4,29.5,16.9,0.0
2023-11-28,23.0,29.2,17.6,0.0
2023-11-29,24.8,29.9,21.5,1.1
2023-11-30,24.4,29.5,20.5,0.3
2023-12-01,20.9,26.0,17.4,4.7
2023-12-02,20.9,27.9,16.0,0.0
2023-12-03,21.7,27.5,17.8,0.9
2023-12-04,21.1,25.6,18.0,14.1
2023-12-05,21.9,28.1,18.4,0.0
2023-12-06,21.0,26.5,17.6,1.4
2023-12-07,21.3,27.0,17.1,0.0
2023-12-08,21.6,27.4,16.6,0.3
2023-12-09,22.7,29.7,17.2,0.0
