Week,Town,Year,Month,Case_Count,AvgTemp,TempRange,AvgHumidity,SunshineHours,RainfallHours,Rainfall,BI,CI,HI,LI,AI,PI,Con100HH,RT,RT_level
2021-11-15,大內區,2021,11,0.0,23.97142857142857,7.242857142857143,76.42857142857143,60.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,1
2021-11-22,大內區,2021,11,0.0,21.114285714285717,6.685714285714285,75.57142857142857,26.9,10.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,1
2021-11-29,大內區,2021,11,0.0,19.642857142857142,8.4,66.14285714285714,49.3,2.1,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,1
2021-12-06,大內區,2021,12,0.0,20.885714285714283,8.385714285714286,75.85714285714286,68.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,1
2021-12-13,大內區,2021,12,0.0,20.085714285714285,7.957142857142857,73.28571428571429,46.199999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,1
2021-12-20,大內區,2021,12,0.0,19.185714285714287,5.5,83.14285714285714,15.5,12.4,11.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,1
2021-12-27,大內區,2021,12,0.0,17.642857142857142,8.128571428571428,75.85714285714286,48.1,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,1
2022-01-03,大內區,2022,1,0.0,19.0,7.985714285714286,76.42857142857143,43.8,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,1
2022-01-10,大內區,2022,1,0.0,17.24285714285714,8.514285714285714,71.28571428571429,53.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,1
2022-01-17,大內區,2022,1,0.0,18.942857142857143,6.557142857142857,85.14285714285714,23.4,14.600000000000001,18.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,1
2022-01-24,大內區,2022,1,0.0,19.085714285714285,6.1571428571428575,87.14285714285714,26.6,17.5,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,1
2022-01-31,大內區,2022,1,0.0,17.357142857142858,7.628571428571429,78.57142857142857,43.8,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,1
2022-02-07,大內區,2022,2,0.0,18.542857142857144,7.871428571428572,83.28571428571429,37.8,5.7,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,1
2022-02-14,大內區,2022,2,0.0,16.4,6.385714285714286,87.14285714285714,15.900000000000002,36.7,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,1
2022-02-21,大內區,2022,2,0.0,16.271428571428572,6.785714285714286,87.71428571428571,30.1,28.599999999999998,17.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,1
2022-02-28,大內區,2022,2,0.0,22.942857142857143,9.257142857142856,73.42857142857143,69.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,1
2022-03-07,大內區,2022,3,0.0,20.814285714285713,8.828571428571427,65.0,63.4,3.7,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,1
2022-03-14,大內區,2022,3,0.0,24.771428571428572,6.985714285714286,73.28571428571429,45.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,1
2022-03-21,大內區,2022,3,0.0,23.642857142857142,7.8428571428571425,84.14285714285714,23.8,29.9,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,1
2022-03-28,大內區,2022,3,0.0,19.97142857142857,6.185714285714286,84.0,15.2,27.9,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,1
2022-04-04,大內區,2022,4,0.0,23.3,8.842857142857143,72.28571428571429,64.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,1
2022-04-11,大內區,2022,4,0.0,25.157142857142855,7.485714285714286,67.71428571428571,58.4,1.2000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,1
2022-04-18,大內區,2022,4,0.0,25.314285714285713,6.828571428571428,75.42857142857143,49.3,1.9000000000000001,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,1
2022-04-25,大內區,2022,4,0.0,27.52857142857143,6.1000000000000005,76.57142857142857,59.8,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,1
2022-05-02,大內區,2022,5,0.0,24.042857142857144,6.557142857142857,84.14285714285714,28.9,30.3,21.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,1
2022-05-09,大內區,2022,5,0.0,26.214285714285715,5.471428571428571,81.28571428571429,11.8,26.4,71.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,1
2022-05-16,大內區,2022,5,0.0,24.599999999999998,6.714285714285714,83.0,38.1,17.2,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,1
2022-05-23,大內區,2022,5,0.0,27.657142857142855,5.557142857142857,83.71428571428571,32.6,15.1,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,1
2022-05-30,大內區,2022,5,0.0,29.157142857142855,5.328571428571428,77.28571428571429,63.800000000000004,2.6,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,1
2022-06-06,大內區,2022,6,0.0,27.885714285714283,5.942857142857143,81.28571428571429,22.5,16.2,121.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,1
2022-06-13,大內區,2022,6,0.0,29.657142857142855,5.242857142857143,72.85714285714286,62.300000000000004,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,1
2022-06-20,大內區,2022,6,0.0,30.228571428571428,5.8,70.71428571428571,67.7,0.4,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,1
2022-06-27,大內區,2022,6,0.0,28.928571428571427,6.514285714285714,77.85714285714286,32.8,18.2,77.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,1
2022-07-04,大內區,2022,7,0.0,29.357142857142858,5.857142857142857,76.57142857142857,51.4,9.0,35.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,1
2022-07-11,大內區,2022,7,0.0,29.757142857142856,5.185714285714285,74.85714285714286,39.5,5.9,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,1
2022-07-18,大內區,2022,7,0.0,30.52857142857143,4.871428571428572,75.14285714285714,69.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,1
2022-07-25,大內區,2022,7,0.0,30.542857142857144,5.3,72.42857142857143,56.1,2.8,31.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,1
2022-08-01,大內區,2022,8,0.0,28.957142857142856,6.242857142857143,77.28571428571429,31.8,9.5,131.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,1
2022-08-08,大內區,2022,8,0.0,29.185714285714287,7.257142857142857,75.42857142857143,50.199999999999996,10.100000000000001,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,1
2022-08-15,大內區,2022,8,0.0,28.900000000000002,6.757142857142857,78.0,49.4,12.5,114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,1
2022-08-22,大內區,2022,8,0.0,30.442857142857143,5.457142857142857,72.57142857142857,58.8,5.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,1
2022-08-29,大內區,2022,8,0.0,28.914285714285715,5.328571428571428,77.0,35.1,18.2,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,1
2022-09-05,大內區,2022,9,0.0,28.842857142857145,5.7,75.57142857142857,31.3,2.8,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,1
2022-09-12,大內區,2022,9,0.0,28.814285714285713,6.228571428571429,71.0,54.8,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,1
2022-09-19,大內區,2022,9,0.0,28.085714285714285,6.799999999999999,70.71428571428571,48.8,0.9,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,1
2022-09-26,大內區,2022,9,0.0,29.542857142857144,5.885714285714286,72.57142857142857,64.9,0.9,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,1
2022-10-03,大內區,2022,10,0.0,29.057142857142857,5.585714285714286,72.14285714285714,51.8,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,1
2022-10-10,大內區,2022,10,0.0,25.714285714285715,8.071428571428571,70.28571428571429,47.1,2.7,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,1
2022-10-17,大內區,2022,10,0.0,25.271428571428572,7.6571428571428575,72.85714285714286,33.0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,1
2022-10-24,大內區,2022,10,0.0,25.228571428571428,6.8,69.71428571428571,45.8,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,1
2022-10-31,大內區,2022,10,0.0,24.142857142857142,7.028571428571428,79.42857142857143,27.4,14.3,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,1
2022-11-07,大內區,2022,11,0.0,25.214285714285715,7.1000000000000005,82.85714285714286,52.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,1
2022-11-14,大內區,2022,11,0.0,25.085714285714285,7.471428571428571,82.57142857142857,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,1
2022-11-21,大內區,2022,11,0.0,25.214285714285715,5.971428571428571,80.57142857142857,28.6,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,1
2022-11-28,大內區,2022,11,0.0,23.985714285714288,7.571428571428571,78.0,57.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,1
2022-12-05,大內區,2022,12,0.0,20.928571428571427,8.128571428571428,74.28571428571429,60.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,1
2022-12-12,大內區,2022,12,0.0,17.857142857142858,6.6000000000000005,73.14285714285714,23.9,11.100000000000001,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,1
2022-12-19,大內區,2022,12,0.0,16.014285714285716,9.114285714285714,57.142857142857146,62.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,1
2022-12-26,大內區,2022,12,0.0,17.62857142857143,7.828571428571428,76.0,34.9,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,1
2023-01-02,大內區,2023,1,0.0,18.957142857142856,6.528571428571429,82.0,34.6,7.1,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,1
2023-01-09,大內區,2023,1,0.0,21.214285714285715,7.528571428571429,82.85714285714286,40.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,1
2023-01-16,大內區,2023,1,0.0,17.342857142857145,8.342857142857143,75.71428571428571,53.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,1
2023-01-23,大內區,2023,1,0.0,15.0,8.785714285714286,63.42857142857143,61.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,1
2023-01-30,大內區,2023,1,0.0,18.47142857142857,9.885714285714286,70.85714285714286,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,1
2023-02-06,大內區,2023,2,0.0,21.357142857142858,9.357142857142858,80.42857142857143,51.6,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,1
2023-02-13,大內區,2023,2,0.0,18.47142857142857,9.357142857142858,74.28571428571429,50.8,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,1
2023-02-20,大內區,2023,2,0.0,16.97142857142857,7.742857142857143,71.85714285714286,45.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,1
2023-02-27,大內區,2023,2,0.0,17.87142857142857,9.857142857142858,70.14285714285714,73.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,1
2023-03-06,大內區,2023,3,0.0,21.400000000000002,7.857142857142857,59.142857142857146,72.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,1
2023-03-13,大內區,2023,3,0.0,21.52857142857143,8.328571428571427,70.85714285714286,60.400000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,1
2023-03-20,大內區,2023,3,0.0,24.2,7.257142857142857,76.28571428571429,57.599999999999994,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,1
2023-03-27,大內區,2023,3,0.0,21.857142857142858,8.171428571428573,79.0,41.5,3.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,1
2023-04-03,大內區,2023,4,0.0,24.114285714285717,6.485714285714286,71.14285714285714,51.400000000000006,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,1
2023-04-10,大內區,2023,4,0.0,25.271428571428572,7.014285714285714,71.57142857142857,63.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,1
2023-04-17,大內區,2023,4,0.0,26.814285714285713,6.742857142857143,74.14285714285714,43.9,2.1,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,1
2023-04-24,大內區,2023,4,0.0,25.728571428571428,8.028571428571428,71.14285714285714,53.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,1
2023-05-01,大內區,2023,5,0.0,27.542857142857144,7.257142857142857,71.42857142857143,66.8,3.8,14.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,1
2023-05-08,大內區,2023,5,0.0,25.157142857142855,5.728571428571429,71.85714285714286,25.8,3.3,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,1
2023-05-15,大內區,2023,5,0.0,27.557142857142857,5.171428571428572,79.0,37.400000000000006,8.1,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,1
2023-05-22,大內區,2023,5,0.0,28.400000000000002,5.757142857142857,74.57142857142857,41.3,1.2000000000000002,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,1
2023-05-29,大內區,2023,5,0.0,29.271428571428572,5.814285714285715,75.0,48.4,3.1,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,1
2023-06-05,大內區,2023,6,0.0,29.457142857142856,5.3,76.14285714285714,57.0,3.8000000000000003,34.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,1
2023-06-12,大內區,2023,6,0.0,28.314285714285713,5.571428571428571,83.57142857142857,19.5,20.599999999999998,110.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,1
2023-06-19,大內區,2023,6,0.0,30.114285714285717,5.3428571428571425,73.42857142857143,71.89999999999999,0.8,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,1
2023-06-26,大內區,2023,6,0.0,29.87142857142857,6.614285714285714,74.0,46.7,4.3,26.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,1
2023-07-03,大內區,2023,7,0.0,30.62857142857143,5.257142857142857,71.85714285714286,75.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,1
2023-07-10,大內區,2023,7,0.0,30.37142857142857,6.3,73.0,51.0,4.2,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,1
2023-07-17,大內區,2023,7,0.0,29.82857142857143,7.185714285714285,75.0,45.1,12.1,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,1
2023-07-24,大內區,2023,7,0.0,28.342857142857145,5.471428571428571,82.71428571428571,28.7,46.8,171.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,1
2023-07-31,大內區,2023,7,0.0,29.714285714285715,4.271428571428571,81.28571428571429,27.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,1
2023-08-07,大內區,2023,8,0.0,28.414285714285715,5.7,85.0,24.8,30.3,294.5,1.0,2.7775,1.0,20.0,0.0,0.0,1.0,0.01,1
2023-08-14,大內區,2023,8,0.0,28.014285714285712,4.671428571428572,84.71428571428571,22.1,10.3,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,1
2023-08-21,大內區,2023,8,0.0,29.74285714285714,6.042857142857143,74.28571428571429,61.0,0.39999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,1
2023-08-28,大內區,2023,8,1.0,29.014285714285712,5.642857142857143,80.57142857142857,29.1,20.7,61.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,1
2023-09-04,大內區,2023,9,1.0,26.857142857142858,5.057142857142857,88.85714285714286,13.5,49.2,364.5,2.327714285714286,11.947999999999999,1.2772857142857141,12.773,0.0,0.0,2.327142857142857,0.2957142752754741,1
2023-09-11,大內區,2023,9,1.0,28.75714285714286,5.714285714285714,74.42857142857143,51.199999999999996,0.5,0.5,2.0,2.2725,1.5,2.0,0.0,0.0,2.0,1.8363890893990844,2
2023-09-18,大內區,2023,9,1.0,29.914285714285715,5.457142857142857,72.28571428571429,61.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6588791271430132,1
2023-09-25,大內區,2023,9,0.0,29.714285714285715,5.442857142857143,76.28571428571429,51.7,0.9,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3651853067590919,1
2023-10-02,大內區,2023,10,0.0,27.571428571428573,5.442857142857143,78.14285714285714,22.700000000000003,9.9,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0046869286789402,1
2023-10-09,大內區,2023,10,1.0,27.385714285714283,6.757142857142857,72.57142857142857,49.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059238140752633,1
2023-10-16,大內區,2023,10,0.0,26.514285714285712,6.3428571428571425,72.0,30.1,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5374195220541415,1
2023-10-23,大內區,2023,10,0.0,26.914285714285715,6.171428571428572,75.0,58.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4279126003735043,1
2023-10-30,大內區,2023,10,1.0,26.514285714285712,7.314285714285715,72.14285714285714,66.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066805285058857,1
2023-11-06,大內區,2023,11,0.0,26.47142857142857,7.542857142857143,71.85714285714286,56.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2455047583912761,1
2023-11-13,大內區,2023,11,1.0,21.7,8.342857142857143,61.857142857142854,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6763462069769368,1
2023-11-20,大內區,2023,11,0.0,22.614285714285717,8.185714285714285,67.28571428571429,69.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6189254638437064,1
2023-11-27,大內區,2023,11,0.0,22.657142857142855,7.357142857142857,71.57142857142857,30.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0928625552210469,1
2023-12-04,大內區,2023,12,0.0,23.014285714285712,7.442857142857143,67.71428571428571,46.6,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059663548706498,1
2023-12-11,大內區,2023,12,0.0,23.142857142857142,7.957142857142856,74.57142857142857,45.7,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008059592593834,1
2023-12-18,大內區,2023,12,0.0,17.285714285714285,6.728571428571429,71.42857142857143,21.6,6.8999999999999995,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0097701722894016,1
2023-12-25,大內區,2023,12,0.0,19.185714285714287,7.557142857142857,79.85714285714286,29.200000000000003,6.9,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0099965565252334,1
2024-01-01,大內區,2024,1,0.0,18.74285714285714,8.671428571428573,71.14285714285714,50.199999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,1
2024-01-08,大內區,2024,1,0.0,18.957142857142856,8.914285714285715,66.57142857142857,58.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,1
2024-01-15,大內區,2024,1,0.0,20.514285714285712,8.7,75.71428571428571,58.900000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,1
2024-01-22,大內區,2024,1,0.0,14.942857142857141,8.471428571428572,71.28571428571429,38.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,1
2024-01-29,大內區,2024,1,0.0,21.3,8.9,78.42857142857143,48.2,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,1
2024-02-05,大內區,2024,2,0.0,17.985714285714288,8.657142857142857,72.85714285714286,38.2,2.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,1
2024-02-12,大內區,2024,2,0.0,20.771428571428572,10.0,64.57142857142857,68.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,1
2024-02-19,大內區,2024,2,0.0,23.585714285714285,8.242857142857144,71.28571428571429,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,1
2024-02-26,大內區,2024,2,0.0,18.071428571428573,8.37142857142857,73.57142857142857,34.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,1
2024-03-04,大內區,2024,3,0.0,20.657142857142855,7.928571428571429,67.71428571428571,39.8,4.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,1
2024-03-11,大內區,2024,3,0.0,21.885714285714283,8.5,71.42857142857143,60.0,2.5999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,1
2024-03-18,大內區,2024,3,0.0,23.014285714285712,7.485714285714287,67.71428571428571,58.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,1
2024-03-25,大內區,2024,3,0.0,26.428571428571427,6.5,74.71428571428571,46.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,1
2024-04-01,大內區,2024,4,0.0,27.142857142857142,7.3,73.42857142857143,60.9,2.9000000000000004,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,1
2024-04-08,大內區,2024,4,0.0,26.47142857142857,6.242857142857143,75.0,50.3,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,1
2024-04-15,大內區,2024,4,0.0,27.957142857142856,5.828571428571428,73.14285714285714,64.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,1
2024-04-22,大內區,2024,4,0.0,26.214285714285715,4.857142857142857,81.57142857142857,8.6,38.2,143.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,1
2024-04-29,大內區,2024,4,0.0,27.114285714285717,7.828571428571428,76.42857142857143,49.8,2.9,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,1
2024-05-06,大內區,2024,5,0.0,28.0,6.385714285714286,69.42857142857143,55.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,1
2024-05-13,大內區,2024,5,0.0,26.428571428571427,7.314285714285715,66.14285714285714,30.0,0.4,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,1
2024-05-20,大內區,2024,5,0.0,28.357142857142858,5.457142857142856,78.85714285714286,9.7,9.1,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,1
2024-05-27,大內區,2024,5,0.0,28.400000000000002,5.871428571428572,82.28571428571429,22.0,14.8,137.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,1
2024-06-03,大內區,2024,6,0.0,27.47142857142857,6.0,79.42857142857143,25.3,8.9,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,1
2024-06-10,大內區,2024,6,0.0,28.885714285714283,5.942857142857143,83.14285714285714,39.0,17.8,197.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,1
2024-06-17,大內區,2024,6,0.0,30.885714285714283,5.457142857142857,75.42857142857143,71.1,0.4,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,1
2024-06-24,大內區,2024,6,0.0,30.785714285714285,6.385714285714285,71.85714285714286,68.2,2.7,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,1
2024-07-01,大內區,2024,7,0.0,30.67142857142857,6.642857142857143,73.57142857142857,64.0,5.6000000000000005,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,1
2024-07-08,大內區,2024,7,0.0,30.385714285714283,6.814285714285715,70.57142857142857,73.1,1.2,10.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,1
2024-07-15,大內區,2024,7,0.0,30.32857142857143,8.071428571428571,73.28571428571429,52.0,7.1,99.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,1
2024-07-22,大內區,2024,7,0.0,28.728571428571428,4.885714285714286,86.28571428571429,24.299999999999997,57.0,515.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,1
2024-07-29,大內區,2024,7,0.0,29.82857142857143,5.671428571428572,77.71428571428571,63.1,7.300000000000001,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,1
2024-08-05,大內區,2024,8,0.0,28.74285714285714,5.685714285714285,79.28571428571429,35.6,19.4,163.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,1
2024-08-12,大內區,2024,8,0.0,28.5,5.2,83.14285714285714,29.200000000000003,23.0,132.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,1
2024-08-19,大內區,2024,8,0.0,28.900000000000002,6.042857142857143,78.0,50.7,15.8,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,1
2024-08-26,大內區,2024,8,0.0,30.342857142857145,5.785714285714286,73.14285714285714,61.9,1.4,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,1
2024-09-02,大內區,2024,9,0.0,29.114285714285717,6.8428571428571425,80.42857142857143,30.5,13.7,118.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,1
2024-09-09,大內區,2024,9,0.0,28.82857142857143,6.1000000000000005,76.28571428571429,55.0,5.1,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,1
2024-09-16,大內區,2024,9,0.0,29.157142857142855,5.3428571428571425,79.14285714285714,40.5,30.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,1
2024-09-23,大內區,2024,9,0.0,29.3,5.628571428571428,76.85714285714286,50.2,4.8,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,1
2024-09-30,大內區,2024,9,0.0,26.957142857142856,4.8428571428571425,83.71428571428571,16.9,43.8,103.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,1
2024-10-07,大內區,2024,10,0.0,27.414285714285715,6.328571428571428,74.71428571428571,58.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,1
2024-10-14,大內區,2024,10,0.0,28.2,5.128571428571428,77.85714285714286,42.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,1
